Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.32095573,5.338951029,5.724657917,5.784469097,6.129837703,4.540642277,6.571396422,5.184246648,4.517165228,4.12024587,3.210035975,4.611672178
South Africa,ZAF,Consumer price index (2010 = 100),FP.CPI.TOTL,25.43133265,59.90070957,111.0101158,117.4314617,124.6298197,130.288814,138.8506084,146.0489664,152.6462396,158.9356399,164.0375312,171.6024043
South Africa,ZAF,Trade (% of GDP),NE.TRD.GNFS.ZS,38.21180092,46.22072174,55.58261719,58.87502763,59.49957406,56.72667614,55.8612575,53.53593183,54.62771158,54.05476639,50.80098153,56.21797968
South Africa,ZAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,29.87999916,21.79000092,22.04000092,22.61000061,22.87000084,24.02000046,23.98999977,24.21999931,25.54000092,24.34000015,28.77000046
South Africa,ZAF,GNI (current US$),NY.GNP.MKTP.CD,1.21781E+11,1.4858E+11,4.23517E+11,3.91195E+11,3.71745E+11,3.38767E+11,3.15294E+11,3.70873E+11,3.92871E+11,3.78848E+11,3.31988E+11,4.1099E+11
Indonesia,IDN,"Population, total",SP.POP.TOTL,182159874,214072421,250222695,253275918,256229761,259091970,261850182,264498852,267066843,269582878,271857970,273753191
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.778290867,1.447088484,1.255941458,1.21281781,1.159506642,1.110854932,1.058942059,1.006439524,0.966206436,0.937689274,0.840389268,0.694717688
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910930,1910930,1910930,1910930,1910931,1913580,1913580,1916820,1916862.2,1916906.77,1916906.77,..
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,100.5535938,114.0187774,133.2730561,134.8992569,136.4725262,137.9969896,139.4660624,140.8767911,142.2445488,143.5846338,144.7963882,..
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,19.1,12,11.4,11.3,11.2,10.9,10.6,9.8,9.4,9.8,..
Indonesia,IDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,62.8,43.6,13.7,11.2,9.3,8.3,7.5,6.6,5.4,4.4,3.8,3.5
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.02002E+11,1.2245E+11,8.89279E+11,9.39755E+11,9.22996E+11,8.86547E+11,8.90494E+11,9.34208E+11,1.02816E+12,1.09663E+12,1.05988E+12,1.14308E+12
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,560,570,3550,3710,3600,3420,3400,3530,3850,4070,3900,4180
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.31736E+11,9.35805E+11,2.34531E+12,2.45927E+12,2.53433E+12,2.55988E+12,2.65703E+12,2.80242E+12,3.02372E+12,3.23029E+12,3.2139E+12,3.47117E+12
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2920,4370,9370,9710,9890,9880,10150,10600,11320,11980,11820,12680
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,8.8,9.4,7,7,7,6.9,6.8,6.7,6.8,7.1,7.1,7
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.181,66.433,68.973,69.264,69.533,69.699,69.798,69.936,70.338,70.518,68.808,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.098,2.536,2.49,2.427,2.389,2.345,2.309,2.262,2.234,2.215,2.194,..
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.038,50.3512,50.475,49.8548,49.2346,48.6144,47.9942,47.374,46.9052,46.4364,45.9676,..
Indonesia,IDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,54.8,61.9,62,61.6,60,59.4,63.6,..,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,40.7,66.9,83.1,87.4,..,..,92.6,90.9,93.6,94.7,..,..
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84,52.2,31.2,30,28.8,27.7,26.6,25.6,24.6,23.8,23,..
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,24.8,..,19.9,..,..,..,..,17.7,..,..,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,58,76,82,87,86,87,88,90,89,88,76,72
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.31404877,..,103.098259,101.1456299,103.4515305,..,..,100.8259201,102.3348389,..,..,..
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,114.3413086,108.759491,109.2734222,106.8415909,106.0734024,105.9602432,105.6098785,105.9114304,106.41082,90.98205566,90.1439209,..
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,46.59009171,55.07712173,80.45233154,82.63764191,82.68238068,86.12274933,84.95211792,87.05921936,88.91017151,..,..,..
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.930589974,0.970269978,1.008219957,0.984489977,0.982280016,0.985639989,0.995899975,0.993650019,0.993399978,..,..,..
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.3
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,1185450,1012800,978066.8,968804.2,959541.6,950279,952718,939498,933442.7,927387.3,921332,..
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,5.063359019,5.268233446,5.268233446,5.268239694,5.268443554,5.268443554
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.681889335,5.611036806,9.674233418,10.01283314,10.35143285,10.69003257,11.02863229,11.02863229,11.02863229,11.02863229,..,..
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,4.876404795,4.370212881,2.592946074,2.528333014,2.459840852,2.390745353,2.318954028,2.239796021,2.177306227,2.123580212,2.005320259,1.834015854
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,541.546724,727.1177682,847.1720441,858.8057274,880.121002,..,..,..,..,..,..,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.815382646,1.311004933,1.924325888,1.768585051,1.888578445,1.885623811,1.842694957,1.955849726,2.160470329,2.299255915,..,..
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,161.8578195,385.7573041,728.1833488,769.4967668,808.4189721,910,956,1021,1064,1084,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1.06141E+11,1.65021E+11,9.1787E+11,9.12524E+11,8.90815E+11,8.60854E+11,9.31877E+11,1.01562E+12,1.04227E+12,1.1191E+12,1.05869E+12,1.18609E+12
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.224334601,4.920067747,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065004941,3.691240112
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.58610246,30.45956744,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.03624974,15.70417423,18.86195672
Indonesia,IDN,Time required to start a business (days),IC.REG.DURS,..,..,..,76.9,53.9,49.3,26.3,24.5,21,12.6,..,..
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.009934131,1.714058712,112.6850884,123.6702315,127.0667453,130.8216306,147.24962,164.5351584,119.6084851,126.5946679,130.8110952,133.6505363
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,10.67781376,9.566182732,9.281733819,8.88659189,7.998417961,8.446123171,8.212824228,8.092030411,8.424664172,7.203446305
Indonesia,IDN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,83.33333333,80,83.33333333,84.44446667,86.66666667,86.66666667,85.55556667,88.8889,85.55556667,..
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,69848505849,1.44049E+11,2.52623E+11,2.63644E+11,2.92565E+11,3.07749E+11,3.18942E+11,3.53564E+11,3.79589E+11,4.02106E+11,4.17046E+11,4.16471E+11
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,33.48278677,22.84766312,17.43003316,19.96524081,29.91739054,34.60619961,37.47857528,29.43508718,25.07242782,39.41267951,36.70143926,28.78405449
Indonesia,IDN,Net migration,SM.POP.NETM,11542,-42697,-38499,-36670,-37324,-37991,-38653,-39282,-39878,-40567,-24999,-14992
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,166000000,1190200000,7212196578,7614419340,8551164469,9659168639,8906655811,8989529971,11215344812,11666395059,9650926142,9402427089
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1093000000,-4550355286,21200778608,23281742362,25120732060,19779127977,4541713739,20510310832,18909826044,24993551748,19175077748,21166726871
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1592550049,1645430054,68839996.34,69470001.22,-381940002.4,-28459999.08,-108279998.8,280190002.4,962070007.3,-667690002.4,1232869995,..
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.819191447,3.68861916,4.279499996,6.412513302,6.394925408,6.363121131,3.525805157,3.80879807,3.198346416,3.03058665,1.920968006,1.560129905
Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,12.6526737,44.01603795,109.8647599,116.9098522,124.38615,132.3009914,136.9656666,142.1824123,146.7298984,151.1766751,154.0807306,156.4845902
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,52.89186144,71.43687592,49.5828983,48.63737268,48.08017559,41.93764024,37.4213418,39.35549707,43.07430896,37.62777754,32.97559557,40.42276773
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.539999962,6.079999924,4.46999979,4.340000153,4.050000191,4.510000229,4.300000191,3.779999971,4.389999866,3.589999914,4.25,3.829999924
Indonesia,IDN,GNI (current US$),NY.GNP.MKTP.CD,1.00923E+11,1.54078E+11,8.91961E+11,8.8525E+11,8.60947E+11,8.32299E+11,9.02045E+11,9.83438E+11,1.01121E+12,1.08508E+12,1.03041E+12,1.15447E+12
Argentina,ARG,"Population, total",SP.POP.TOTL,32637657,37070774,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.456402515,1.133277022,1.136905694,1.1191092,1.099461091,1.078001344,1.057181578,1.037133897,1.015808349,0.993397493,0.970053991,0.947490959
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,..
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,11.92596056,13.54584334,15.2495427,15.42116023,15.59164538,15.76063274,15.92813508,16.09419079,16.2585101,16.42082662,16.58089261,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,30.3,25.7,32,35.5,42,..
Argentina,ARG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,5,0.6,0.6,0.6,..,0.7,0.4,0.8,0.8,1.1,..
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.03924E+11,2.75544E+11,4.96046E+11,5.43286E+11,5.26785E+11,5.4328E+11,5.32504E+11,5.78798E+11,5.53193E+11,5.04056E+11,4.08849E+11,4.56139E+11
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3180,7430,11890,12870,12350,12600,12220,13140,12430,11220,9010,9960
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.24168E+11,4.16543E+11,8.00318E+11,8.31394E+11,8.22682E+11,8.50943E+11,8.65729E+11,1.0128E+12,9.99331E+11,9.93132E+11,9.17722E+11,1.06154E+12
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6870,11240,19180,19700,19280,19730,19860,22990,22460,22100,20220,23170
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,..,3.2,5,5,5.1,..,4.9,5.1,5,4.7,4.8,..
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.784,73.926,76.467,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.034,2.591,2.33,2.322,2.312,2.301,2.241,2.168,2.039,1.994,1.911,..
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,73.493,66.3552,63.567,63.41,63.253,63.096,62.939,62.782,62.5654,62.3488,62.1322,..
Argentina,ARG,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,72.4,..,..,..,..,..,..,70.1,..
Argentina,ARG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.9,99.1,98.2,97,99.6,99.6,98.4,93.9,99.5,99.6,98.8,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.6,19.6,13.3,12.7,12.1,11.5,10.9,10.3,9.7,9.1,8.6,..
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,2,..,..,..
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93,91,94,94,95,89,90,89,94,86,77,81
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,97.34647369,103.3522491,101.6450119,103.1064377,102.9737396,103.8935699,99.96276093,98.70625305,98.54724121,101.3452072,..
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.9124298,115.6941299,114.2271729,112.0119476,111.459671,111.3034134,110.7391815,109.7414627,109.6591721,109.5162964,108.8787689,..
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,71.48957825,95.93660736,103.4764786,105.0414124,106.0355606,106.9464722,108.4623337,108.7335968,107.6472778,108.2308426,110.1282196,..
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.015869975,1.034610033,1.03136003,1.031229973,1.028380036,1.020810008,1.019629955,1.021319985,1.020560026,1.024260044,..
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,352040,333780,297672,295438,293204,290970,290100,288990,287910,286810,285730,..
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,7.528593349,7.40512875,7.40512875,9.393165071,9.397976297,9.397976297
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,9.699111392,10.39956336,12.90753425,12.90753425,12.90753425,12.90753425,12.90753425,12.90753425,12.90753425,12.90753425,..,..
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.8838311,1.346646898,1.280773703,1.25948243,1.239638679,1.215797063,1.192602919,1.170195959,1.147602159,1.125019726,1.100415053,1.075515039
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1411.35747,1660.520091,1936.80354,1967.021678,2029.922825,..,..,..,..,..,..,..
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.073750055,3.56803988,4.264223782,4.342115069,4.209095633,4.301913876,4.201845776,4.071308362,3.975771971,3.740650291,..,..
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1303.218549,2077.539573,3000.603523,2967.376558,3074.702071,..,..,..,..,..,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1.41352E+11,2.84204E+11,5.45982E+11,5.52025E+11,5.2632E+11,5.94749E+11,5.57531E+11,6.43629E+11,5.2482E+11,4.47755E+11,3.8554E+11,4.87227E+11
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.467213778,-0.788998939,-1.026420454,2.405323781,-2.512615321,2.731159828,-2.080327844,2.818502978,-2.617396463,-2.000861003,-9.943235134,10.39824946
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,4.631322407,11.63606955,14.28868291,14.71675561,14.00131506,11.78057404,13.56679268,13.96931778,16.32585021,14.70573667,13.60892749,14.9452529
Argentina,ARG,Time required to start a business (days),IC.REG.DURS,..,..,24.5,24.5,24.5,24.5,24.5,24.5,11,11.5,..,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.036767345,17.5015229,153.3349717,158.9154655,142.9902363,142.9639551,145.9179567,140.5014607,131.9371685,125.9409814,121.6001889,130.4550081
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,6.636365083,7.458077939,7.061130378,9.225691782,8.982391303,9.205419254,5.40298411,5.212790589,6.903889256,4.422891393
Argentina,ARG,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,85.55555556,76.66666667,83.33333333,95.55556667,88.8889,85.55556667,81.1111,80,78.8889,..
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,62477601312,1.50063E+11,1.39878E+11,1.50225E+11,1.53794E+11,1.77185E+11,1.81639E+11,2.25925E+11,2.77827E+11,2.80685E+11,2.55558E+11,2.46307E+11
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,37.13697174,64.28238673,14.06681403,17.13745621,20.16972536,24.73364286,34.92833982,51.73025476,51.54858455,50.83309764,42.94996573,28.83225867
Argentina,ARG,Net migration,SM.POP.NETM,6021,-22770,3127,5369,5801,5522,5215,4926,4690,4478,2344,2344
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,22840000.15,86343658.59,577532962.1,535004409.4,505346891.7,494433532.1,391579047.7,479937459.8,522441503,561398444.7,651020615.8,911591594.1
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1836000000,10418314339,15323933917,9821661858,5065335542,11758994011,3260164342,11516861462,11716769819,6649187838,4722648813,6782348887
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,171630004.9,74559997.56,177750000,34729999.54,48790000.92,-18870000.84,2619999.886,-1169999.957,73110000.61,8810000.42,101279998.8,..
Argentina,ARG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Trade (% of GDP),NE.TRD.GNFS.ZS,14.990859,22.62244478,30.52654237,29.333929,28.40679365,22.48622609,26.09388785,25.28960114,30.76253595,32.63061505,30.21979989,32.97948189
Argentina,ARG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.059999943,15,7.21999979,7.099999905,7.269999981,..,..,8.350000381,9.220000267,9.840000153,11.46000004,8.739999771
Argentina,ARG,GNI (current US$),NY.GNP.MKTP.CD,1.3515E+11,2.76656E+11,5.33074E+11,5.40186E+11,5.15532E+11,5.83615E+11,5.45251E+11,6.27201E+11,5.06094E+11,4.30167E+11,3.75536E+11,4.77412E+11
Thailand,THA,"Population, total",SP.POP.TOTL,55228410,63066603,69157023,69578602,69960943,70294397,70607037,70898202,71127802,71307763,71475664,71601103
Thailand,THA,Population growth (annual %),SP.POP.GROW,1.651130292,0.994280693,0.644344613,0.607746277,0.548005165,0.475496517,0.443771939,0.41152598,0.323321355,0.252691237,0.235182865,0.175345075
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,513120,..
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,108.1023508,123.444583,135.3657793,136.1909648,136.939347,137.5920394,138.2039911,138.7739083,139.2233201,139.5755701,139.9042142,..
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,58,42.3,12.6,10.9,10.5,7.2,8.6,7.9,9.8,6.2,6.8,..
Thailand,THA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,12.3,4,0.1,0.1,0.1,0,0,0,0,0.1,0,..
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,84094435604,1.24591E+11,3.74727E+11,3.89997E+11,3.94296E+11,3.92055E+11,3.93271E+11,4.12965E+11,4.58738E+11,5.04663E+11,4.93157E+11,5.07857E+11
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1520,1980,5420,5610,5640,5580,5570,5820,6450,7080,6900,7090
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.48953E+11,4.5016E+11,9.62566E+11,9.82839E+11,1.00494E+12,1.03114E+12,1.09221E+12,1.15182E+12,1.22445E+12,1.28828E+12,1.24105E+12,1.29709E+12
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4510,7140,13920,14130,14360,14670,15470,16250,17210,18070,17360,18120
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,5.9,6.2,6.6,6.9,7.1,7.5,7.3,7.3,7.2,7.7,7.5,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.445,72.316,76.772,77.083,77.415,77.717,78.049,78.394,78.662,78.975,79.274,..
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.09,1.612,1.586,1.547,1.51,1.469,1.435,1.41,1.378,1.352,1.341,..
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.431,43.44,51.563,50.232,48.901,47.57,46.239,44.908,44.6888,44.4696,44.2504,..
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,79.3,..,..,..,78.3,..,..,73,..,..
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,99.3,99.6,99.6,..,..,99.1,..,..,99.1,..,..
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.1,22,12.4,11.8,11.3,10.8,10.3,9.9,9.4,9,8.7,..
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,9.2,..,..,..,6.7,..,..,7.7,..,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,80,94,98,99,99,99,99,99,96,96,96,96
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,84.8921814,..,..,..,..,..,93.4525528,93.42047119,94.41138458,95.06307983,94.78276825
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.83840179,97.61493683,97.02944946,96.91784668,102.110878,100.6508636,100.7575302,96.91343689,96.93808746,98.0231781,99.24150848,99.70148468
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,28.51753998,..,83.76145935,81.99915314,120.3322983,120.6511688,118.6259079,104.8079147,105.289772,104.9729385,104.1528778,98.02426147
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,1.027160048,1.036929965,1.037780046,0.953830004,0.999880016,0.993813336,1.02044189,0.995571434,0.995733321,1.013381839
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.8,2.1,1.5,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.1,1
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,193610,189980,200682,200658,200634,200610,200170,199810,199450,199090,198730,..
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,12.50974472,12.50975812,12.50975812,12.50976511,13.27145741,13.2989614
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,25.52536635,25.52536635,25.52536635,25.52536635,25.52536635,25.52536635,25.52536635,25.52536635,..,..
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2.52840311,2.331801421,2.301748546,2.240294567,2.15858538,2.062649241,2.012315624,1.951782283,1.834209097,1.729252359,1.680538744,1.590521255
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,759.4617879,1146.17464,1824.78102,1950.544407,1926.160101,..,..,..,..,..,..,..
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.615472906,2.608195022,3.624794443,3.746841769,3.670619302,3.75563361,3.705013228,3.650586334,3.613917211,3.745594941,..,..
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,726.6368885,1445.456005,2396.936606,2462.926749,2483.557147,..,..,..,..,..,..,..
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,85343063966,1.26392E+11,3.97558E+11,4.20333E+11,4.07339E+11,4.01296E+11,4.13366E+11,4.56357E+11,5.06755E+11,5.44081E+11,4.99682E+11,5.05947E+11
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.16716344,4.455247043,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.151656122,-6.19548916,1.533835584
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.65043612,56.45770461,68.72370288,65.2911331,62.51136028,57.20297188,53.50434332,54.21859497,56.00376783,50.16101017,46.25197554,58.44843464
Thailand,THA,Time required to start a business (days),IC.REG.DURS,..,..,31,31,31,31,29,6,6,6,..,..
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.114475503,4.845670931,122.9260548,134.8819857,138.7860081,146.4441042,169.4859395,171.4147843,175.8777812,181.7670258,162.7043297,168.7823161
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,22.82799662,22.11689727,22.63468729,23.90663416,24.15131089,25.09360135,23.70033287,23.53905156,27.66722461,..
Thailand,THA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,82.22222222,80,83.33333333,85.55556667,85.55556667,90,82.22223333,80,83.33333333,..
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,28165126439,79830056193,1.48244E+11,1.51653E+11,1.46034E+11,1.32186E+11,1.3922E+11,1.61647E+11,1.72494E+11,1.79773E+11,2.00015E+11,2.10982E+11
